Date,Open,High,Low,Close,Adj Close,Volume
1989-11-30,160.210007,161.729996,160.210007,161.414993,161.414993,306400000
1989-12-01,161.429993,164.544998,161.414993,163.815002,163.815002,398400000
1989-12-04,163.815002,164.164993,163.425003,164.119995,164.119995,300720000
1989-12-05,164.110001,164.639999,163.289993,163.294998,163.294998,309280000
1989-12-06,163.294998,163.615005,162.585007,162.964996,162.964996,291700000
1989-12-07,162.964996,163.875000,162.059998,162.925003,162.925003,323960000
1989-12-08,162.929993,163.914993,162.925003,163.449997,163.449997,289820000
1989-12-11,163.449997,163.619995,162.505005,163.600006,163.600006,294260000
1989-12-12,163.600006,165.554993,163.565002,165.335007,165.335007,353640000
1989-12-13,165.315002,166.380005,165.149994,165.619995,165.619995,369320000
1989-12-14,165.570007,165.570007,164.205002,164.675003,164.675003,357400000
1989-12-15,164.684998,164.934998,162.074997,164.559998,164.559998,480780000
1989-12-18,164.485001,165.005005,160.865005,161.550003,161.550003,369500000
1989-12-19,161.550003,161.779999,159.544998,161.029999,161.029999,372120000
1989-12-20,161.035004,161.690002,160.179993,160.755005,160.755005,353040000
1989-12-21,160.755005,161.735001,160.755005,161.330002,161.330002,350300000
1989-12-22,161.330002,162.615005,161.300003,162.464996,162.464996,241960000
1989-12-26,162.464996,162.720001,161.985001,162.175003,162.175003,155220000
1989-12-27,162.184998,163.214996,162.175003,163.005005,163.005005,267480000
1989-12-28,163.000000,163.699997,162.839996,163.699997,163.699997,256060000
1989-12-29,163.705002,164.725006,163.699997,164.675003,164.675003,291880000
1990-01-02,164.675003,168.074997,164.029999,168.074997,168.074997,324140000
1990-01-03,168.074997,168.419998,167.229996,167.695007,167.695007,384660000
1990-01-04,167.695007,167.695007,164.934998,166.419998,166.419998,354000000
1990-01-05,166.419998,166.595001,164.410004,164.774994,164.774994,317060000
1990-01-08,164.774994,166.119995,164.009995,165.889999,165.889999,280220000
1990-01-09,165.914993,166.145004,163.815002,163.820007,163.820007,310420000
1990-01-10,163.820007,163.945007,161.414993,162.809998,162.809998,351980000
1990-01-11,162.809998,164.255005,162.809998,163.419998,163.419998,308780000
1990-01-12,163.419998,163.419998,159.179993,159.330002,159.330002,367760000
1990-01-15,159.330002,159.339996,157.960007,158.080002,158.080002,281180000
1990-01-16,158.080002,159.949997,156.434998,159.934998,159.934998,372140000
1990-01-17,159.964996,160.615005,157.800003,158.335007,158.335007,340940000
1990-01-18,158.335007,158.850006,156.619995,158.710007,158.710007,357180000
1990-01-19,158.710007,160.014999,158.710007,159.809998,159.809998,371180000
1990-01-22,159.764999,159.979996,155.070007,155.080002,155.080002,296760000
1990-01-23,155.080002,156.539993,154.440002,155.904999,155.904999,358600000
1990-01-24,155.904999,155.904999,152.354996,155.089996,155.089996,415660000
1990-01-25,155.115005,156.009995,152.595001,153.089996,153.089996,344540000
1990-01-26,153.089996,154.195007,150.395004,152.809998,152.809998,396380000
1990-01-29,152.809998,153.714996,150.664993,152.660004,152.660004,301540000
1990-01-30,152.660004,152.779999,149.960007,151.604996,151.604996,372060000
1990-01-31,151.604996,153.940002,151.604996,153.940002,153.940002,379320000
1990-02-01,153.940002,154.419998,153.250000,153.600006,153.600006,309160000
1990-02-02,153.600006,155.365005,153.320007,154.485001,154.485001,328800000
1990-02-05,154.485001,155.089996,154.134995,154.940002,154.940002,261900000
1990-02-06,154.940002,154.990005,153.255005,154.005005,154.005005,268140000
1990-02-07,154.005005,156.500000,152.744995,156.500000,156.500000,373420000
1990-02-08,156.500000,157.664993,155.565002,156.179993,156.179993,352480000
1990-02-09,156.179993,156.875000,155.610001,156.354996,156.354996,293820000
1990-02-12,156.354996,156.354996,154.725006,154.940002,154.940002,236780000
1990-02-13,154.940002,155.755005,153.955002,155.289993,155.289993,288980000
1990-02-14,155.289993,156.320007,154.940002,155.595001,155.595001,277060000
1990-02-15,155.595001,157.809998,155.425003,157.645004,157.645004,349240000
1990-02-16,157.645004,158.014999,155.824997,155.839996,155.839996,333680000
1990-02-20,155.839996,155.845001,152.914993,153.789993,153.789993,294600000
1990-02-21,153.740005,154.139999,152.145004,153.725006,153.725006,318480000
1990-02-22,153.725006,155.404999,152.725006,152.725006,152.725006,368640000
1990-02-23,152.725006,153.160004,151.315002,152.199997,152.199997,296980000
1990-02-26,152.210007,154.789993,152.115005,154.789993,154.789993,297800000
1990-02-27,154.794998,156.419998,154.669998,155.664993,155.664993,305180000
1990-02-28,155.664993,156.994995,155.529999,156.240005,156.240005,368800000
1990-03-01,156.240005,157.479996,155.839996,156.630005,156.630005,315860000
1990-03-02,156.630005,157.914993,156.625000,157.830002,157.830002,328660000
1990-03-05,157.830002,158.130005,156.714996,156.815002,156.815002,280220000
1990-03-06,156.815002,158.690002,156.690002,158.615005,158.615005,287280000
1990-03-07,158.615005,159.195007,158.009995,158.320007,158.320007,327160000
1990-03-08,158.320007,160.125000,158.304993,159.880005,159.880005,341800000
1990-03-09,159.875000,160.070007,158.639999,159.065002,159.065002,300820000
1990-03-12,159.065002,159.789993,158.255005,159.580002,159.580002,229580000
1990-03-13,159.580002,159.695007,157.994995,158.285004,158.285004,290880000
1990-03-14,158.285004,159.154999,157.695007,158.664993,158.664993,290120000
1990-03-15,158.654999,159.779999,158.654999,159.285004,159.285004,288820000
1990-03-16,159.285004,161.470001,159.285004,161.470001,161.470001,445040000
1990-03-19,161.470001,162.550003,160.130005,162.470001,162.470001,284600000
1990-03-20,162.470001,162.809998,161.104996,161.455002,161.455002,354640000
1990-03-21,161.455002,161.899994,160.449997,160.539993,160.539993,261980000
1990-03-22,160.539993,160.725006,157.529999,158.690002,158.690002,351860000
1990-03-23,158.690002,159.595001,158.690002,159.274994,159.274994,264140000
1990-03-26,159.274994,160.494995,159.274994,159.384995,159.384995,232220000
1990-03-27,159.384995,161.164993,159.039993,161.164993,161.164993,263220000
1990-03-28,161.164993,161.880005,160.764999,161.585007,161.585007,284600000
1990-03-29,161.585007,161.645004,160.375000,160.755005,160.755005,264380000
1990-03-30,160.755005,161.080002,159.539993,160.014999,160.014999,278680000
1990-04-02,160.014999,160.014999,158.440002,159.755005,159.755005,248720000
1990-04-03,159.755005,162.080002,159.729996,162.029999,162.029999,308620000
1990-04-04,162.029999,162.369995,160.404999,160.645004,160.645004,319060000
1990-04-05,160.645004,161.645004,160.539993,160.539993,160.539993,288340000
1990-04-06,160.539993,161.125000,159.714996,160.445007,160.445007,274980000
1990-04-09,160.445007,161.330002,160.335007,161.074997,161.074997,229940000
1990-04-10,161.074997,161.514999,160.714996,161.389999,161.389999,272040000
1990-04-11,161.389999,161.929993,160.994995,161.255005,161.255005,282160000
1990-04-12,161.255005,162.800003,161.250000,162.544998,162.544998,284940000
1990-04-16,162.544998,164.300003,162.544998,163.154999,163.154999,285620000
1990-04-17,163.154999,163.505005,161.914993,163.115005,163.115005,255980000
1990-04-18,163.115005,163.365005,160.914993,161.235001,161.235001,294260000
1990-04-19,161.235001,161.559998,160.074997,160.225006,160.225006,305860000
1990-04-20,160.225006,160.524994,158.285004,159.994995,159.994995,348520000
1990-04-23,159.994995,159.994995,157.274994,157.789993,157.789993,272300000
1990-04-24,157.789993,158.554993,156.824997,156.979996,156.979996,274720000
1990-04-25,156.975006,158.009995,156.975006,157.529999,157.529999,266960000
1990-04-26,157.529999,158.375000,156.875000,157.910004,157.910004,282660000
1990-04-27,157.910004,158.285004,156.029999,156.240005,156.240005,261260000
1990-04-30,156.240005,157.440002,155.544998,157.115005,157.115005,245500000
1990-05-01,157.115005,158.035004,157.059998,157.464996,157.464996,298040000
1990-05-02,157.464996,158.649994,157.460007,158.649994,158.649994,283220000
1990-05-03,158.649994,159.815002,158.649994,159.050003,159.050003,291120000
1990-05-04,159.054993,160.475006,158.750000,160.324997,160.324997,281100000
1990-05-07,160.324997,161.440002,160.119995,161.154999,161.154999,265520000
1990-05-08,161.154999,161.770004,160.839996,161.764999,161.764999,288460000
1990-05-09,161.764999,162.199997,161.065002,162.134995,162.134995,304440000
1990-05-10,162.154999,163.514999,162.125000,163.035004,163.035004,316920000
1990-05-11,163.035004,167.089996,163.035004,166.929993,166.929993,468080000
1990-05-14,166.929993,170.125000,166.929993,168.375000,168.375000,450820000
1990-05-15,168.375000,168.509995,167.335007,167.869995,167.869995,331460000
1990-05-16,167.869995,168.229996,166.699997,167.789993,167.789993,319620000
1990-05-17,167.789993,169.384995,167.789993,168.285004,168.285004,329540000
1990-05-18,168.285004,168.475006,167.365005,168.475006,168.475006,325040000
1990-05-21,168.475006,170.714996,167.985001,170.050003,170.050003,332560000
1990-05-22,170.050003,171.270004,168.925003,170.059998,170.059998,406700000
1990-05-23,170.059998,170.610001,169.309998,170.610001,170.610001,344660000
1990-05-24,170.610001,170.904999,170.024994,170.375000,170.375000,310280000
1990-05-25,170.375000,170.375000,168.259995,168.384995,168.384995,240500000
1990-05-29,168.384995,171.419998,168.375000,171.414993,171.414993,274820000
1990-05-30,171.414993,172.104996,170.865005,171.535004,171.535004,399080000
1990-05-31,171.535004,171.865005,170.985001,171.330002,171.330002,331380000
1990-06-01,171.350006,172.429993,171.199997,172.429993,172.429993,375720000
1990-06-04,172.429993,174.904999,171.800003,174.600006,174.600006,351040000
1990-06-05,174.600006,175.149994,173.524994,174.039993,174.039993,399440000
1990-06-06,174.039993,174.125000,172.880005,173.074997,173.074997,328060000
1990-06-07,173.074997,173.600006,171.335007,172.149994,172.149994,320720000
1990-06-08,172.149994,172.369995,169.585007,169.925003,169.925003,285200000
1990-06-11,169.925003,171.539993,169.585007,171.449997,171.449997,239100000
1990-06-12,171.449997,174.679993,171.235001,174.095001,174.095001,314200000
1990-06-13,174.095001,175.000000,173.509995,173.809998,173.809998,317820000
1990-06-14,173.809998,173.809998,172.255005,172.750000,172.750000,271540000
1990-06-15,172.750000,173.494995,171.744995,173.235001,173.235001,410260000
1990-06-18,173.235001,173.235001,170.300003,170.300003,170.300003,266940000
1990-06-19,170.300003,171.205002,169.815002,170.929993,170.929993,269860000
1990-06-20,170.929993,171.589996,170.149994,171.389999,171.389999,274840000
1990-06-21,171.389999,172.300003,170.585007,172.009995,172.009995,277140000
1990-06-22,172.009995,173.429993,169.164993,169.205002,169.205002,345140000
1990-06-25,169.205002,169.815002,167.664993,167.875000,167.875000,266200000
1990-06-26,167.875000,169.660004,167.369995,167.520004,167.520004,282840000
1990-06-27,167.520004,169.274994,166.880005,168.854996,168.854996,293240000
1990-06-28,168.854996,170.119995,168.854996,170.119995,170.119995,272240000
1990-06-29,170.119995,170.714996,169.800003,169.899994,169.899994,291020000
1990-07-02,169.899994,170.820007,169.610001,170.800003,170.800003,260400000
1990-07-03,170.800003,171.404999,170.729996,171.074997,171.074997,260100000
1990-07-05,171.074997,171.074997,168.345001,168.815002,168.815002,256640000
1990-07-06,168.815002,170.250000,168.320007,169.815002,169.815002,223460000
1990-07-09,169.815002,170.809998,169.789993,170.520004,170.520004,238780000
1990-07-10,170.520004,170.925003,169.199997,169.199997,169.199997,295260000
1990-07-11,169.199997,171.494995,169.199997,171.494995,171.494995,324440000
1990-07-12,171.494995,173.580002,171.139999,173.565002,173.565002,423020000
1990-07-13,173.565002,175.695007,173.565002,174.445007,174.445007,431200000
1990-07-16,174.445007,175.949997,174.440002,175.404999,175.404999,298900000
1990-07-17,175.404999,175.800003,173.539993,174.895004,174.895004,353580000
1990-07-18,174.895004,174.895004,173.000000,173.619995,173.619995,337520000
1990-07-19,173.619995,175.009995,172.324997,175.009995,175.009995,323980000
1990-07-20,175.009995,175.604996,172.664993,172.664993,172.664993,355620000
1990-07-23,172.664993,172.664993,166.645004,169.539993,169.539993,418060000
1990-07-24,169.539993,170.020004,167.429993,169.690002,169.690002,363840000
1990-07-25,169.690002,170.330002,169.130005,170.139999,170.139999,327060000
1990-07-26,170.139999,170.479996,168.509995,169.664993,169.664993,310080000
1990-07-27,169.664993,169.774994,167.600006,168.130005,168.130005,298140000
1990-07-30,168.130005,169.350006,167.080002,169.345001,169.345001,292940000
1990-07-31,169.345001,170.145004,168.184998,169.339996,169.339996,347620000
1990-08-01,169.339996,170.000000,168.119995,168.919998,168.919998,353620000
1990-08-02,168.919998,168.919998,166.145004,167.164993,167.164993,506180000
1990-08-03,167.164993,167.164993,161.029999,164.279999,164.279999,584720000
1990-08-06,164.279999,164.279999,158.794998,159.214996,159.214996,480800000
1990-08-07,159.214996,161.175003,158.225006,159.610001,159.610001,463160000
1990-08-08,159.610001,161.580002,159.479996,161.000000,161.000000,380800000
1990-08-09,161.000000,162.080002,160.554993,161.705002,161.705002,311620000
1990-08-10,161.705002,161.759995,158.955002,159.690002,159.690002,290680000
1990-08-13,159.690002,161.710007,157.975006,161.654999,161.654999,245640000
1990-08-14,161.654999,162.664993,160.779999,161.824997,161.824997,260640000
1990-08-15,161.824997,162.850006,161.455002,161.830002,161.830002,270420000
1990-08-16,161.830002,161.830002,158.080002,158.085007,158.085007,277700000
1990-08-17,158.085007,158.085007,154.419998,155.190002,155.190002,425120000
1990-08-20,155.235001,156.735001,155.190002,156.070007,156.070007,259260000
1990-08-21,156.070007,156.070007,151.419998,152.919998,152.919998,389260000
1990-08-22,152.919998,154.095001,150.324997,150.324997,150.324997,351100000
1990-08-23,150.324997,150.324997,145.544998,145.779999,145.779999,500880000
1990-08-24,145.779999,148.440002,145.445007,148.339996,148.339996,398080000
1990-08-27,148.339996,154.070007,148.339996,153.240005,153.240005,320300000
1990-08-28,153.240005,153.699997,152.610001,153.059998,153.059998,255320000
1990-08-29,153.059998,154.960007,152.559998,154.255005,154.255005,268480000
1990-08-30,154.255005,154.460007,150.899994,151.360001,151.360001,241780000
1990-08-31,151.360001,153.210007,150.360001,153.199997,153.199997,192960000
1990-09-04,153.199997,153.554993,151.345001,153.554993,153.554993,185880000
1990-09-05,153.554993,154.225006,152.240005,153.895004,153.895004,241220000
1990-09-06,153.895004,153.895004,151.324997,151.895004,151.895004,251240000
1990-09-07,151.895004,153.619995,151.595001,153.399994,153.399994,247600000
1990-09-10,153.399994,155.130005,151.860001,152.565002,152.565002,239460000
1990-09-11,152.565002,153.175003,151.735001,152.945007,152.945007,226440000
1990-09-12,152.945007,153.764999,152.160004,153.559998,153.559998,259780000
1990-09-13,153.559998,153.559998,151.074997,151.300003,151.300003,246740000
1990-09-14,151.300003,151.300003,149.550003,150.649994,150.649994,266780000
1990-09-17,150.649994,151.255005,149.755005,151.059998,151.059998,221200000
1990-09-18,151.059998,151.860001,149.410004,151.690002,151.690002,282260000
1990-09-19,151.690002,152.104996,150.414993,150.449997,150.449997,295060000
1990-09-20,150.449997,150.449997,147.494995,148.119995,148.119995,290200000
1990-09-21,148.160004,148.735001,146.595001,148.399994,148.399994,402100000
1990-09-24,148.399994,148.399994,144.414993,144.895004,144.895004,324420000
1990-09-25,144.895004,146.679993,144.750000,146.679993,146.679993,311880000
1990-09-26,146.679993,146.679993,144.050003,145.195007,145.195007,311140000
1990-09-27,145.195007,146.190002,142.139999,143.270004,143.270004,365380000
1990-09-28,143.270004,145.729996,140.835007,145.729996,145.729996,402020000
1990-10-01,145.729996,149.970001,145.729996,149.970001,149.970001,404420000
1990-10-02,149.970001,151.979996,149.595001,149.595001,149.595001,376720000
1990-10-03,149.595001,150.220001,147.350006,147.660004,147.660004,270980000
1990-10-04,147.660004,148.835007,146.225006,148.345001,148.345001,290820000
1990-10-05,148.345001,149.714996,145.065002,147.735001,147.735001,306760000
1990-10-08,147.735001,149.649994,147.735001,148.990005,148.990005,198940000
1990-10-09,148.990005,148.990005,144.854996,144.854996,144.854996,291220000
1990-10-10,144.854996,145.664993,141.889999,142.580002,142.580002,335780000
1990-10-11,142.580002,142.970001,139.664993,140.059998,140.059998,360120000
1990-10-12,140.059998,143.080002,139.750000,142.115005,142.115005,375880000
1990-10-15,142.115005,144.455002,140.220001,143.675003,143.675003,329960000
1990-10-16,143.675003,144.425003,141.104996,141.589996,141.589996,299140000
1990-10-17,141.589996,142.945007,140.985001,141.539993,141.539993,322520000
1990-10-18,141.539993,145.324997,141.539993,145.285004,145.285004,408220000
1990-10-19,145.285004,150.050003,145.285004,150.050003,150.050003,442960000
1990-10-22,150.050003,150.990005,148.395004,150.250000,150.250000,305300000
1990-10-23,150.250000,150.250000,148.505005,148.789993,148.789993,292600000
1990-10-24,148.789993,149.335007,147.985001,148.985001,148.985001,298580000
1990-10-25,148.985001,149.645004,147.414993,147.744995,147.744995,282920000
1990-10-26,147.744995,147.744995,144.919998,144.919998,144.919998,260380000
1990-10-29,144.919998,146.330002,143.095001,143.979996,143.979996,267960000
1990-10-30,143.979996,145.294998,142.524994,145.110001,145.110001,306900000
1990-10-31,145.110001,145.985001,144.085007,144.914993,144.914993,312120000
1990-11-01,144.914993,146.574997,143.619995,146.380005,146.380005,318540000
1990-11-02,146.380005,148.565002,146.365005,148.509995,148.509995,337400000
1990-11-05,149.009995,149.729996,148.145004,149.690002,149.690002,295020000
1990-11-06,149.690002,149.815002,148.085007,148.270004,148.270004,282260000
1990-11-07,148.270004,148.270004,145.149994,145.255005,145.255005,298260000
1990-11-08,145.255005,147.210007,144.755005,146.125000,146.125000,311140000
1990-11-09,146.125000,149.384995,146.125000,149.324997,149.324997,290320000
1990-11-12,149.324997,152.190002,149.320007,152.044998,152.044998,322780000
1990-11-13,152.044998,152.089996,151.014999,151.169998,151.169998,320480000
1990-11-14,151.164993,153.339996,150.925003,152.434998,152.434998,358620000
1990-11-15,152.434998,152.434998,150.350006,150.690002,150.690002,302740000
1990-11-16,150.690002,151.395004,149.619995,151.229996,151.229996,330880000
1990-11-19,151.229996,152.380005,151.229996,152.330002,152.330002,281900000
1990-11-20,152.330002,152.330002,149.914993,149.914993,149.914993,322340000
1990-11-21,149.914993,150.449997,148.395004,150.250000,150.250000,281320000
1990-11-23,150.250000,151.104996,149.910004,149.914993,149.914993,126700000
1990-11-26,149.914993,150.539993,148.119995,150.479996,150.479996,263080000
1990-11-27,150.479996,151.294998,149.945007,151.080002,151.080002,295180000
1990-11-28,151.080002,151.820007,150.434998,150.654999,150.654999,290980000
1990-11-29,150.654999,150.675003,149.270004,149.904999,149.904999,281840000
1990-11-30,149.904999,153.164993,149.220001,152.865005,152.865005,384700000
1990-12-03,152.865005,154.104996,152.710007,153.524994,153.524994,354020000
1990-12-04,153.529999,154.800003,152.229996,154.419998,154.419998,371640000
1990-12-05,154.425003,155.929993,153.884995,155.929993,155.929993,411640000
1990-12-06,155.929993,157.755005,154.975006,155.320007,155.320007,512760000
1990-12-07,155.324997,155.529999,153.850006,154.684998,154.684998,329900000
1990-12-10,154.684998,155.345001,153.740005,155.330002,155.330002,277300000
1990-12-11,155.330002,155.330002,153.539993,153.940002,153.940002,290660000
1990-12-12,153.940002,155.764999,153.740005,155.610001,155.610001,364540000
1990-12-13,155.610001,155.865005,154.800003,154.949997,154.949997,324220000
1990-12-14,154.949997,154.949997,152.949997,153.779999,153.779999,301760000
1990-12-17,153.779999,153.794998,152.815002,153.794998,153.794998,237120000
1990-12-18,153.794998,156.149994,153.595001,155.860001,155.860001,352920000
1990-12-19,155.860001,156.095001,155.139999,155.509995,155.509995,360760000
1990-12-20,155.509995,155.990005,154.000000,155.389999,155.389999,349400000
1990-12-21,155.389999,156.375000,155.389999,156.080002,156.080002,466800000
1990-12-24,156.070007,156.080002,154.850006,155.145004,155.145004,114400000
1990-12-26,155.145004,156.110001,155.145004,155.565002,155.565002,157460000
1990-12-27,155.565002,155.789993,154.335007,154.455002,154.455002,205800000
1990-12-28,154.455002,154.720001,153.875000,154.720001,154.720001,222060000
1990-12-31,154.714996,155.235001,154.020004,155.225006,155.225006,228260000
1991-01-02,155.225006,155.710007,153.360001,153.360001,153.360001,252560000
1991-01-03,153.360001,153.414993,151.434998,151.440002,151.440002,282900000
1991-01-04,151.440002,152.085007,150.289993,151.279999,151.279999,281640000
1991-01-07,151.279999,151.279999,148.529999,148.529999,148.529999,261220000
1991-01-08,148.529999,149.335007,147.684998,148.149994,148.149994,286780000
1991-01-09,148.149994,151.100006,145.925003,146.054993,146.054993,382200000
1991-01-10,146.054993,147.854996,146.054993,147.684998,147.684998,249020000
1991-01-11,147.684998,148.235001,147.320007,148.235001,148.235001,246100000
1991-01-14,148.235001,148.235001,145.414993,147.009995,147.009995,241660000
1991-01-15,147.009995,147.679993,146.759995,147.679993,147.679993,219960000
1991-01-16,147.679993,149.425003,147.300003,149.039993,149.039993,269120000
1991-01-17,149.039993,155.550003,149.039993,155.550003,155.550003,637780000
1991-01-18,155.550003,157.494995,155.095001,157.494995,157.494995,453540000
1991-01-21,157.494995,157.494995,155.645004,156.279999,156.279999,272580000
1991-01-22,156.279999,156.289993,154.505005,154.725006,154.725006,351180000
1991-01-23,154.735001,156.164993,154.705002,155.705002,155.705002,338880000
1991-01-24,155.705002,158.389999,155.695007,157.914993,157.914993,446300000
1991-01-25,157.914993,159.014999,157.485001,158.539993,158.539993,388700000
1991-01-28,158.539993,159.065002,158.384995,158.589996,158.589996,282540000
1991-01-29,158.589996,158.705002,157.779999,158.699997,158.699997,311480000
1991-01-30,158.699997,161.529999,158.660004,161.529999,161.529999,453580000
1991-01-31,161.539993,162.914993,161.350006,162.914993,162.914993,408480000
1991-02-01,162.914993,163.250000,161.115005,162.244995,162.244995,493340000
1991-02-04,162.244995,164.910004,162.130005,164.669998,164.669998,501500000
1991-02-05,164.669998,166.264999,163.755005,166.264999,166.264999,581140000
1991-02-06,166.264999,169.380005,165.449997,169.375000,169.375000,553880000
1991-02-07,169.375000,172.070007,168.160004,168.464996,168.464996,584380000
1991-02-08,168.464996,169.865005,168.274994,169.865005,169.865005,375660000
1991-02-11,169.875000,174.335007,169.839996,174.335007,174.335007,531860000
1991-02-12,174.335007,175.270004,172.395004,172.395004,172.395004,512320000
1991-02-13,172.395004,174.990005,172.205002,174.839996,174.839996,419920000
1991-02-14,174.839996,175.679993,171.789993,172.619995,172.619995,461500000
1991-02-15,172.625000,175.649994,172.619995,174.895004,174.895004,444740000
1991-02-19,174.895004,175.360001,173.800003,174.914993,174.914993,379800000
1991-02-20,174.899994,174.914993,172.395004,172.845001,172.845001,371360000
1991-02-21,172.845001,173.800003,172.550003,172.759995,172.759995,361540000
1991-02-22,172.759995,176.014999,172.479996,173.205002,173.205002,437520000
1991-02-25,173.210007,175.710007,173.059998,173.994995,173.994995,387640000
1991-02-26,173.994995,173.994995,171.389999,171.735001,171.735001,328340000
1991-02-27,171.735001,174.889999,171.725006,174.645004,174.645004,422820000
1991-02-28,174.645004,175.804993,173.559998,174.039993,174.039993,446020000
1991-03-01,174.039993,175.735001,172.279999,175.735001,175.735001,443020000
1991-03-04,175.735001,176.354996,174.875000,174.875000,174.875000,399660000
1991-03-05,174.875000,179.065002,174.875000,178.304993,178.304993,507400000
1991-03-06,178.304993,180.044998,177.490005,178.104996,178.104996,524580000
1991-03-07,178.104996,179.070007,177.820007,178.074997,178.074997,394120000
1991-03-08,178.074997,179.520004,177.195007,177.559998,177.559998,413700000
1991-03-11,177.585007,178.035004,176.675003,176.975006,176.975006,323200000
1991-03-12,176.975006,177.824997,175.380005,175.684998,175.684998,352880000
1991-03-13,175.684998,178.264999,175.684998,178.125000,178.125000,352000000
1991-03-14,178.164993,180.089996,176.494995,177.654999,177.654999,462000000
1991-03-15,177.654999,178.179993,176.330002,177.940002,177.940002,475320000
1991-03-18,177.940002,178.154999,175.705002,177.044998,177.044998,326200000
1991-03-19,177.044998,177.044998,173.634995,173.699997,173.699997,354140000
1991-03-20,173.699997,174.764999,173.375000,174.139999,174.139999,393620000
1991-03-21,174.139999,175.619995,173.139999,173.399994,173.399994,399660000
1991-03-22,173.399994,174.350006,172.779999,173.919998,173.919998,321780000
1991-03-25,173.919998,175.884995,173.835007,175.294998,175.294998,307840000
1991-03-26,175.294998,178.869995,175.110001,178.869995,178.869995,397440000
1991-03-27,178.869995,179.815002,177.619995,178.000000,178.000000,403660000
1991-03-28,178.000000,178.664993,177.425003,177.714996,177.714996,301500000
1991-04-01,177.714996,177.714996,175.445007,175.845001,175.845001,288020000
1991-04-02,175.845001,180.065002,175.845001,180.065002,180.065002,379060000
1991-04-03,180.065002,180.970001,179.104996,179.320007,179.320007,427440000
1991-04-04,179.320007,180.800003,178.264999,179.505005,179.505005,396240000
1991-04-05,179.505005,180.369995,176.580002,177.005005,177.005005,374820000
1991-04-08,177.005005,179.039993,176.815002,178.884995,178.884995,277160000
1991-04-09,178.884995,179.110001,176.139999,176.320007,176.320007,339880000
1991-04-10,176.320007,177.125000,175.279999,176.360001,176.360001,335880000
1991-04-11,176.360001,179.365005,176.360001,178.360001,178.360001,393140000
1991-04-12,178.360001,180.065002,177.865005,179.865005,179.865005,397220000
1991-04-15,179.865005,180.835007,179.005005,180.240005,180.240005,323600000
1991-04-16,180.240005,183.375000,179.479996,183.375000,183.375000,428960000
1991-04-17,183.375000,185.050003,183.020004,184.335007,184.335007,493860000
1991-04-18,184.335007,185.005005,183.544998,183.925003,183.925003,434820000
1991-04-19,183.925003,183.929993,181.835007,182.550003,182.550003,391020000
1991-04-22,182.550003,182.550003,180.244995,180.755005,180.755005,328820000
1991-04-23,180.755005,181.945007,179.750000,180.675003,180.675003,335680000
1991-04-24,180.675003,181.589996,179.979996,181.429993,181.429993,333600000
1991-04-25,181.429993,181.585007,179.285004,179.595001,179.595001,333880000
1991-04-26,179.595001,180.110001,178.279999,179.455002,179.455002,309100000
1991-04-29,179.455002,180.460007,176.744995,176.744995,176.744995,299720000
1991-04-30,176.744995,178.919998,176.589996,177.710007,177.710007,409860000
1991-05-01,177.710007,180.449997,177.630005,180.425003,180.425003,363800000
1991-05-02,180.425003,181.270004,179.815002,180.300003,180.300003,374180000
1991-05-03,180.300003,180.639999,179.270004,180.270004,180.270004,316320000
1991-05-06,180.244995,180.270004,178.785004,179.964996,179.964996,256720000
1991-05-07,179.964996,180.300003,178.300003,178.315002,178.315002,306580000
1991-05-08,178.315002,179.494995,177.729996,179.035004,179.035004,314480000
1991-05-09,179.035004,182.110001,179.035004,181.884995,181.884995,360420000
1991-05-10,181.884995,182.324997,177.755005,177.889999,177.889999,345460000
1991-05-13,177.889999,178.889999,177.455002,178.770004,178.770004,259240000
1991-05-14,178.770004,178.770004,175.985001,176.574997,176.574997,415820000
1991-05-15,176.574997,177.014999,173.654999,175.375000,175.375000,386220000
1991-05-16,175.375000,177.324997,175.375000,177.065002,177.065002,308920000
1991-05-17,177.065002,177.619995,175.735001,177.169998,177.169998,348420000
1991-05-20,177.169998,178.014999,176.750000,177.350006,177.350006,219020000
1991-05-21,177.350006,179.494995,177.345001,178.854996,178.854996,373720000
1991-05-22,178.854996,179.524994,178.384995,179.384995,179.384995,318620000
1991-05-23,179.384995,180.160004,177.669998,178.380005,178.380005,346160000
1991-05-24,178.380005,179.764999,178.380005,179.320007,179.320007,249000000
1991-05-28,179.320007,181.705002,179.270004,181.679993,181.679993,323900000
1991-05-29,181.679993,182.479996,181.169998,182.050003,182.050003,376300000
1991-05-30,182.050003,184.389999,181.809998,183.764999,183.764999,468180000
1991-05-31,183.764999,185.065002,182.604996,185.065002,185.065002,463360000
1991-06-03,185.065002,185.065002,183.684998,184.315002,184.315002,347420000
1991-06-04,184.315002,184.315002,182.695007,183.884995,183.884995,360340000
1991-06-05,183.884995,183.929993,182.154999,182.255005,182.255005,372600000
1991-06-06,182.255005,182.669998,181.565002,181.785004,181.785004,336100000
1991-06-07,181.785004,181.785004,179.604996,179.804993,179.804993,335660000
1991-06-10,179.804993,180.229996,179.255005,179.690002,179.690002,254840000
1991-06-11,179.690002,181.460007,179.690002,181.199997,181.199997,322480000
1991-06-12,181.199997,181.199997,178.100006,179.330002,179.330002,331440000
1991-06-13,179.330002,180.024994,179.014999,179.800003,179.800003,289740000
